160.74697089659887,52.459016393442624,440.36697247706422,3328.3034317899414,167.20305379117849,0.8658008658008659,-294.47031594210978,316.42927018358949,5443.4039437714055,-0.1118210861685327,4.8285714285714283,-1.3027693095960115e-05,-1,0.999969482421875,0.037295077535166234,-0.000244140625,3.1371188154689092e-10,-0.23321533203125,0.24578857421875,0.00059783867126230622,0,1
165.20116893382868,63.324538258575195,452.83018867924528,10006.627784503122,141.21822878254633,-2.3791296985518486,-357.07921422207136,345.1597051597052,21206.124669113942,2.1621681131388186,2,-1.5227450537927371e-05,-0.593353271484375,0.674041748046875,0.0091227958912314597,0.000152587890625,2.9495675855264483e-08,-0.44451904296875,0.435089111328125,0.0009524229336191892,0,2
199.15139898017068,52.713897945229498,448.59813084112147,4232.72640368871,212.276284567635,0.57502021852302865,-284.39955222672864,325.34359165583936,6168.4249160179497,0,4.08955223880597,-8.9134608505061305e-06,-1,0.999969482421875,0.034065412219171122,-3.0517578125e-05,-1.3199010193906483e-08,-0.220062255859375,0.266357421875,0.0006308766127438003,-3.0517578125e-05,3
160.40290513919177,70.455101844702,331.0344827586207,2065.6252323949261,169.61130742049471,0.73325522483268746,-164.94451736069681,164.36781609195404,4147.4013987949684,-0.6979708684753092,2.6499999999999999,-4.0338211452838074e-05,-1,0.999969482421875,0.04683969236526956,0.00054931640625,3.0110169102249159e-08,-0.468017578125,0.4200439453125,0.0045346292580966683,-3.0517578125e-05,4
141.14541725522838,51.17921998911568,433.29616605302516,3774.1965509789784,123.67779150947317,0.23767011882199407,-313.4742867879188,330.04636052174021,5628.1221917814928,-0.075111621925131544,4.7692307692307692,-1.5217379519813939e-05,-0.521820068359375,0.658111572265625,0.011970522515476737,-3.0517578125e-05,-2.3842102997563707e-08,-0.26580810546875,0.267669677734375,0.00054866800472546274,0,5
158.02648553437126,54.110392833386371,428.57142857142856,3035.8531140248783,164.58350142601898,0.015080212065002888,-278.10120913569187,222.46806750781747,4349.7530367860827,0.2582483147249377,3.6499999999999999,-4.7186801308079771e-05,-1,0.999969482421875,0.03376572231041073,3.0517578125e-05,3.1371188154689092e-10,-0.23638916015625,0.221343994140625,0.00059296353469773038,0,6
208.21095057860191,51.844927208734042,444.20954015620958,7050.143766957769,223.02472789275126,-0.016315279907684395,-334.11431160733076,316.89977491095419,8071.1974727595843,0.29847331022403978,3.704081632653061,-5.4270384327465334e-05,-1,0.999969482421875,0.027928202064795574,-6.103515625e-05,-9.4736349396468317e-09,-0.2164306640625,0.212921142578125,0.00063354669747249385,0,1
185.83289658868122,52.004333694474539,422.91800481389305,5223.1690679764824,211.96940709284291,0.25272408940432656,-314.87570742910725,280.63115004813301,6815.6631649739802,0.21673779624362055,3.6326530612244898,-4.090384433144017e-05,-1,0.999969482421875,0.025684671487073218,0,-9.411356446406728e-10,-0.1517333984375,0.160736083984375,0.00050158867962193964,0,2
241.57215024769198,51.00956429330499,390.24390243902445,4887.9919390906543,256.08796605050077,0.18629191350994961,-272.85065822992686,280.31149958829064,5703.8588314153876,0,5.5555555555555554,-2.3751227271477906e-05,-1,0.999969482421875,0.038207238719295551,0.0003662109375,2.9210374397244398e-08,-0.239166259765625,0.252777099609375,0.00079708042384366896,-3.0517578125e-05,3
190.14822113352193,53.33735600556539,419.72925624893088,4258.3580050234204,200.95464972566407,-0.091967771299095391,-212.91891091420467,218.12624460595381,5657.9899783577675,0.40551546861811971,4.3589743589743586,-3.8686237837138928e-05,-1,0.999969482421875,0.027719809781508769,-0.000244140625,5.3331019862971451e-09,-0.146820068359375,0.115386962890625,0.00036643797491664194,0,4
